,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
3568,0000035568,3,"AMERICAN BK & TR CO, INC","AMERICAN BANK & TRUST CO., INC",353
3569,0000035583,3,PINNACLE BK,PINNACLE BANK,1960
3570,0000035597,3,NEW FRONTIER BK,NEW FRONTIER BANK,2
3571,0000035599,3,APOLLO BK,APOLLO BANK,67
3572,0000050028,3,HERITAGEBANK OF THE SOUTH,HERITAGEBANK OF THE SOUTH,6289
3573,0000055130,3,ALLIED FIRST BK SB,"ALLIED FIRST BANK, SB",451
3574,0000057026,3,CAROLINA TR BK,CAROLINA TRUST BANK,120
3575,0000057027,3,HBANK TX,HBANK TEXAS,39
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
3576,0000057031,3,CHAMPION BK,CHAMPION BANK,5
3577,0000057033,3,WILLAMETTE VALLEY BK,WILLAMETTE VALLEY BANK,896
3578,0000057039,3,COVENANT BK,COVENANT BANK,163
3579,0000057056,3,CELTIC BK CORP,CELTIC BANK,578
3580,0000057069,3,FIRST CMRL BK,FIRST COMMERCIAL BANK,100
3581,0000057071,3,GA BKG CO,GEORGIA BANKING COMPANY,925
3582,0000057072,3,ADVANTAGE BK,ADVANTAGE BANK,77
3583,0000057074,3,BANKCDA,BANKCDA,14
3584,0000057083,3,PLUS INTL BK,PLUS INTERNATIONAL BANK,3
3585,0000057091,3,CUMBERLAND B&TC,CUMBERLAND BANK AND TRUST,129
3586,0000057092,3,TRADITIONS FIRST BK,TRADITIONS FIRST BANK,83
3587,0000057097,3,NORTHSTAR BK,NORTHSTAR BANK,333
3588,0000057098,3,PREMIER VALLEY BK,PREMIER VALLEY BANK,17
3589,0000057101,3,MISSION VALLEY BK,MISSION VALLEY BANK,3
3590,0000057113,3,AMERICAN FOUNDERS BK INC,AMERICAN FOUNDERS BANK,102
3591,0000057124,3,FIRST CMNTY BK OF CENT AL,FIRST CMNTY BK OF CENTRAL AL,219
3592,0000057127,3,GUARDIAN BK,GUARDIAN BANK,165
3593,0000057131,3,BEACH CMNTY BK,BEACH CMNTY BK,127
3594,0000057135,3,CRESCOM BK,CRESCOM BANK,725
3595,0000057137,3,MISSION BK,MISSION BANK,15
3596,0000057141,3,COMMUNITY BK MO,COMMUNITY BANK OF MISSOURI,52
3597,0000057162,3,MAIN ST BK CORP,MAIN STREET BANK CORP,355
3598,0000057167,3,WASHINGTON BUS BK,WASHINGTON BUSINESS BANK,5
3599,0000057214,3,INTERCONTINENTAL BK,INTERCONTINENTAL BANK,8
3600,0000057215,3,PASCACK CMNTY BK,PASCACK COMMUNITY BANK,8
3601,0000057228,3,EMBASSY BK FOR THE LEHIGH VALL,EMBASSY BANK FOR THE LEHIGH VA,474
3602,0000057249,3,VENTURE BK,VENTURE BANK,140
3603,0000057252,3,FIRST CHATHAM BK,FIRST CHATHAM BANK,21
3604,0000057264,3,AFFINITY BK,ATLANTA BUSINESS BANK,1
3605,0000057275,3,GATEWAY CMNTY BK,GATEWAY COMMUNITY BANK,50
3606,0000057279,3,COMMERCE BK OF AZ,COMMERCE BANK OF ARIZONA,34
3607,0000057298,3,1ST BK YUMA,1ST BANK YUMA,26
3608,0000057300,3,COMMUNITY BK OF BROWARD,COMMUNITY BANK OF BROWARD,40
3609,0000057312,3,TOWN & CNTRY BK,TOWN & COUNTRY BANK,7
3610,0000057336,3,DRAKE BK,DRAKE BANK,35
3611,0000057348,3,SOUTHEAST BK,SOUTHEAST BANK,407
3612,0000057358,3,BUSINESS BK,THE BUSINESS BANK OF ST. LOUIS,31
3613,0000057359,3,AMERICAN EAGLE BK,AMERICAN EAGLE BANK,5
3614,0000057368,3,BANKWELL BK,BANKWELL BANK,130
3615,0000057369,3,US CENTURY BK,US CENTURY BANK,108
3616,0000057377,3,YORK TRADITIONS BK,YORK TRADITIONS BANK,722
3617,0000057378,3,GRAND BK,GRAND BANK,74
3618,0000057382,3,FLORIDIAN CMNTY BK,FLORIDIAN COMMUNITY BANK,73
3619,0000057411,3,HORIZON CMTY BK,HORIZON COMMUNITY BANK,100
3620,0000057423,3,COUNTY CMRC BK,COUNTY COMMERCE BANK,11
3621,0000057424,3,ALLIANCE BK CO,ALLIANCE BANKING COMPANY,52
3622,0000057425,3,SANIBEL CAPTIVA CMNTY BK,SANIBEL CAPTIVA COMMUNITY BANK,154
3623,0000057444,3,AMERICAN CONTINENTAL BK,AMERICAN CONTINENTAL BANK,15
3624,0000057447,3,UNITED AMER BK,UNITED AMERICAN BANK,13
3625,0000057451,3,SOUND CMNTY BK,SOUND COMMUNITY BANK,554
3626,0000057453,3,PRAIRIE MOUNTAIN BK,PRAIRIE MOUNTAIN BANK,42
3627,0000057463,3,PACIFIC CITY BK,PACIFIC CITY BANK,422
3628,0000057483,3,CITIZENS B&TC,CITIZENS BANK & TRUST,164
3629,0000057484,3,BANKERS TC,BANKERS TRUST COMPANY,288
3630,0000057488,3,METROPOLITAN CAP B&TC,METROPOLITAN CAPITAL BANK & TR,49
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
3631,0000057498,3,COUNTRY BK,COUNTRY BANK,22
3632,0000057504,3,FOX RIVER ST BK,FOX RIVER STATE BANK,58
3633,0000057510,3,AVIDBANK,AVIDBANK,21
3634,0000057511,3,COMMUNITY FIRST BK IN,COMMUNITY FIRST BANK OF IND,175
3635,0000057512,3,WESTERN ALLI BK,WESTERN ALLIANCE BANK,65
3636,0000057513,3,WILLAMETTE CMNTY BK,WILLAMETTE COMMUNITY BANK,5
3637,0000057514,3,FIRST BK OF CHARLESTON,FIRST BANK OF CHARLESTON,82
3638,0000057521,3,GEORGIA CMRC BK,GEORGIA COMMERCE BANK,68
3639,0000057522,3,TOLLESON PRIV BK,TOLLESON PRIVATE BANK,76
3640,0000057524,3,LIBERTY BELL BK,LIBERTY BELL BANK,5
3641,0000057540,3,HOMETOWN BK OF AL,HOMETOWN BANK OF ALABAMA,262
3642,0000057542,3,TOYOTA FNCL SVG BK,TOYOTA FINANCIAL SAVINGS BANK,270
3643,0000057552,3,FIRST CAPITAL BK,FIRST CAPITAL BANK,33
3644,0000057554,3,TRADITIONS BK,TRADITIONS BANK,223
3645,0000057557,3,INTEGRITY BK,INTEGRITY BANK,505
3646,0000057562,3,CAPITAL PACIFIC BK,CAPITAL PACIFIC BK,8
3647,0000057564,3,GULF COAST CMNTY BK,GULF COAST COMMUNITY BANK,101
3648,0000057569,3,PEOPLESTRUST BK,PEOPLESTRUST BANK,44
3649,0000057581,3,MAPLE BK,MAPLE BANK,11
3650,0000057587,3,INTEGRITY BK & TR,INTEGRITY BANK & TRUST,27
3651,0000057594,3,TIDELANDS BK,TIDELANDS BANK,89
3652,0000057596,3,FIRST ADVANTAGE BK,FIRST ADVANTAGE BANK,5
3653,0000057598,3,MAINSTREET CMNTY BK OF FLORIDA,MAINSTREET COMMUNITY BK OF FLA,315
3654,0000057607,3,FIRST WESTERN TR BK,"FIRST WESTERN FINANCIAL, INC.",54
3655,0000057620,3,ARIZONA BK & TR,ARIZONA BANK & TRUST,261
3656,0000057621,3,FIDELITY BK,FIDELITY BANK,255
3657,0000057626,3,1ST ST BK,1ST STATE BANK,190
3658,0000057631,3,SIGNATURE BK,SIGNATURE BANK,53
3659,0000057633,3,1ST SCTY BK OF WA,1ST SECURITY BANK OF WA,1616
3660,0000057640,3,BANK OF WALKER CTY,BANK OF WALKER COUNTY,20
3661,0000057644,3,GATEWAY BK,GATEWAY BANK,32
3662,0000057650,3,PRESTON ST BK,PRESTON STATE BANK,6
3663,0000057684,3,CEDARSTONE BK,CEDARSTONE BANK,70
3664,0000057689,3,AMERICAN TR BK OF E TN,AMERICAN TRUST BANK OF EAST TN,46
3665,0000057696,3,WASHINGTONFIRST BK,WASHINGTONFIRST BANK,205
3666,0000057706,3,SUMMIT BK,SUMMIT BANK,20
3667,0000057709,3,AMERICAN ENT BK OF FL,AMERICAN ENTERPRISE BANK OF FL,45
3668,0000057711,3,MOUNTAIN VALLEY CMNTY BK,MOUNTAIN VALLEY COMMUNITY BANK,76
3669,0000057713,3,INDIANA BUS BK,INDIANA BUSINESS BANK,6
3670,0000057722,3,FIRST AMER BK,FIRST AMERICA BANK,138
3671,0000057732,3,HIGHLAND CMRL BK,HIGHLAND COMMERCIAL BANK,3
3672,0000057733,3,ALLIANCE BK TR CO,ALLIANCE BANK AND TRUST,7
3673,0000057740,3,PACIFIC VALLEY BK,PACIFIC VALLEY BANK,24
3674,0000057754,3,PROVIDENCE BANK & TRUST,PROVIDENCE BANK & TRUST,260
3675,0000057756,3,COASTALSTATES BK,COASTALSTATES  BANK,616
3676,0000057772,3,EDGEBROOK BK,EDGEBROOK BANK,33
3677,0000057773,3,NATURE COAST BK,NATURE COAST BANK,4
3678,0000057776,3,HOWARD BK,HOWARD BANK,1820
3679,0000057777,3,MERIDIAN BK,MERIDIAN BANK,3636
3680,0000057785,3,LAKEVIEW BK,LAKEVIEW BANK,39
3681,0000057787,3,SOVEREIGN BK,SOVEREIGN BANK,38
3682,0000057789,3,PATRIOT BK,PATRIOT BANK,22
3683,0000057799,3,FIRST SOUND BK,FIRST SOUND BANK,1
3684,0000057804,3,BUCKS CTY BK,BUCKS COUNTY BANK,73
3685,0000057810,3,HAMILTON ST BK,HAMILTON STATE BANK,544
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
3686,0000057813,3,STERLING BK,STERLING BANK,78
3687,0000057815,3,BANESCO USA,BANESCO USA,36
3688,0000057816,3,BANK OF SANTA CLARITA,BANK OF SANTA CLARITA,5
3689,0000057841,3,VALLIANCE BK,VALLIANCE BANK,67
3690,0000057844,3,PENN LIBERTY BK,PENN LIBERTY BANK,121
3691,0000057850,3,OJAI CMNTY BK,OJAI COMMUNITY BANK,41
3692,0000057857,3,TIMBERLINE BK,TIMBERLINE BANK,19
3693,0000057861,3,BANK OF MI,BANK OF MICHIGAN,25
3694,0000057870,3,STATE B&TC,STATE BANK AND  TRUST COMPANY,783
3695,0000057872,3,PACIFIC W BK,PACIFIC WEST BANK,8
3696,0000057874,3,PARAGON BANK,PARAGON BANK,201
3697,0000057877,3,BANK OF OSWEGO,THE BANK OF OSWEGO,7
3698,0000057880,3,PALMETTO HERITAGE BK & TR,PALMETTO HERITAGE BANK & TRUST,30
3699,0000057882,3,LEGACY ST BK,LEGACY STATE BANK,17
3700,0000057888,3,NEWDOMINION BK,NEWDOMINION BANK,87
3701,0000057892,3,VISIONBANK,VISIONBANK,48
3702,0000057898,3,FIRST MADISON B&TC,FIRST MADISON BANK & TRUST,250
3703,0000057899,3,1ST ADVAN BK,1ST ADVANTAGE BANK,32
3704,0000057903,3,FIRST CMNTY BK,FIRST COMMUNITY BANK,104
3705,0000057904,3,CALIFORNIA UNITED BK,CALIFORNIA UNITED BANK,37
3706,0000057919,3,CONNECTONE BK,CONNECTONE BANK,226
3707,0000057920,3,PRIME ALLI BK,PRIME ALLIANCE BANK,1
3708,0000057922,3,TEXAS BRAND BK,TEXAS BRAND BANK,49
3709,0000057923,3,PEACH ST B&TC,PEACH STATE BANK & TRUST,76
3710,0000057934,3,STONEGATE BK,STONEGATE BANK,144
3711,0000057941,3,BK OF GEORGETOWN,BANK OF GEORGETOWN,94
3712,0000057942,3,MONUMENT BK,MONUMENT BANK,66
3713,0000057944,3,OPEN BK,OPEN BANK,137
3714,0000057945,3,FREEDOM BK OF AMERICA,FREEDOM BANK OF AMERICA,9
3715,0000057949,3,BENCHMARK BK,BENCHMARK BANK,289
3716,0000057954,3,SUMNER B&TC,SUMNER BANK & TRUST,115
3717,0000057955,3,PUGET SOUND BK,PUGET SOUND BANK,12
3718,0000057964,3,SECURITY BK OF CA,SECURITY BANK OF CALIFORNIA,6
3719,0000057966,3,FIRST CHOICE BK,FIRST CHOICE BANK,51
3720,0000057967,3,FIRST RESOURCE BK,FIRST RESOURCE BANK,57
3721,0000057971,3,LINCOLNWAY CMNTY BK,LINCOLNWAY COMMUNITY BANK,317
3722,0000057972,3,FOUNDATIONS BK,FOUNDATIONS BANK,41
3723,0000057973,3,BISCAYNE BK,BISCAYNE BANK,331
3724,0000057978,3,BUSINESS BK,BUSINESS BANK,67
3725,0000057983,3,INDUS AMER BK,INDUS AMERICAN BANK,10
3726,0000057989,3,PAN PACIFIC BK,PAN PACIFIC BANK,4
3727,0000057990,3,HURON VALLEY ST BK,HURON VALLEY STATE BANK,14
3728,0000057993,3,SERVISFIRST BK,SERVISFIRST BANK,705
3729,0000057994,3,NORTHSIDE BK,NORTHSIDE BANK,85
3730,0000057997,3,BRYANT BK,BRYANT BANK,590
3731,0000058000,3,VISIONBANK,VISIONBANK,106
3732,0000058004,3,TRI-VALLEY BK,TRI-VALLEY BANK,17
3733,0000058005,3,GEORGIA HERITAGE BK,GEORGIA HERITAGE BANK,43
3734,0000058013,3,TWO RIVERS B&TC,TWO RIVERS BANK AND TRUST,470
3735,0000058018,3,SAINT LOUIS BK,ST LOUIS BANK,46
3736,0000058020,3,COMMERCE ST BK,COMMERCE STATE BANK,268
3737,0000058037,3,CALIFORNIA BUS BK,CALIFORNIA BUSINESS BANK,27
3738,0000058039,3,FIRST RESOURCE BK,FIRST RESOURCE BANK,1
3739,0000058040,3,CIVIC B&TC,CIVIC BANK & TRUST,37
3740,0000058041,3,COOPER ST BK,COOPER STATE BANK,113
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
3741,0000058048,3,HIGHLANDS ST BK,HIGHLANDS STATE BANK,70
3742,0000058049,3,ECLIPSE BK,ECLIPSE BANK,20
3743,0000058054,3,FIRST CMRC BK,FIRST COMMERCE BANK,207
3744,0000058057,3,TRADITION CAP BK,TRADITION CAPITAL BANK,65
3745,0000058060,3,FIRST GEN BK,FIRST GENERAL BANK,33
3746,0000058069,3,BANK OF SF,BANK OF SAN FRANCISCO,42
3747,0000058074,3,FLINT CMNTY BK,FLINT COMMUNITY BANK,155
3748,0000058075,3,ATLANTIC CMNTY BK,ATLANTIC COMMUNITY BANK,39
3749,0000058081,3,FLORIDA BK OF CMRC,FLORIDA BANK OF COMMERCE,42
3750,0000058082,3,LIBERTAD BK SSB,AUSTIN CAPITAL BANK SSB,58
3751,0000058084,3,VALLEY GREEN BK,VALLEY GREEN BANK,260
3752,0000058088,3,SOUTHPOINT BK,SOUTHPOINT BANK,962
3753,0000058090,3,FRESNO FIRST BK,FRESNO FIRST BANK,19
3754,0000058091,3,INTEGRITY FIRST BK,INTEGRITY FIRST BANK,61
3755,0000058092,3,FIRST PRIORITY BK,FIRST PRIORITY BANK,154
3756,0000058100,3,PLAZA BK,PLAZA BANK,30
3757,0000058101,3,BANK BIRMINGHAM,BANK OF BIRMINGHAM,30
3758,0000058105,3,SOUTHERN CMNTY BK,SOUTHERN COMMUNITY BANK,168
3759,0000058107,3,FORTUNEBANK,FORTUNE BANK,160
3760,0000058113,3,FLAGSHIP CMNTY BK,FLAGSHIP COMMUNITY BANK,8
3761,0000058114,3,BANK OF BELLEVILLE,BANK OF BELLEVILLE,51
3762,0000058121,3,TRIAD BK,TRIAD BANK,27
3763,0000058122,3,RELIANZBANK,RELIANZBANK,17
3764,0000058127,3,STC CAP BK,STC CAPITAL BANK,172
3765,0000058132,3,TALMER B&TC,TALMER BANK AND TRUST,8117
3766,0000058134,3,BK OF COMMERCE,BANK OF COMMERCE,7
3767,0000058137,3,PACIFIC RIM BK,PACIFIC RIM BANK,4
3768,0000058142,3,BANK OF RIVER OAKS,THE BANK OF RIVER OAKS,31
3769,0000058147,3,VIRGINIA CO BK,VIRGINIA COMPANY BANK,58
3770,0000058152,3,FIRST BK OF THE PALM BEACHES,FIRST BANK OF THE PALM BEACHES,42
3771,0000058154,3,DESOTO CTY BK,DESOTO COUNTY BANK,48
3772,0000058159,3,COMMUNITY BUS BK,COMMUNITY BUSINESS BANK,6
3773,0000058164,3,BK OF LEXINGTON INC,"BANK OF LEXINGTON, INC",208
3774,0000058165,3,BELMONT B&TC,BELMONT BANK & TRUST COMPANY,24
3775,0000058171,3,EAST RIVER BK,EAST RIVER BANK,189
3776,0000058173,3,FLORIDIAN BK,FLORIDIAN BANK,9
3777,0000058175,3,BANK OF NJ,BANK OF NEW JERSEY,58
3778,0000058176,3,GATEWAY BK OF FL,GATEWAY BANK OF FLORIDA,10
3779,0000058179,3,PINNACLE BK OF SC,PINNACLE BANK OF SC,68
3780,0000058181,3,METRO CITY BK,METRO CITY BANK,345
3781,0000058186,3,PINNACLE BK,PINNACLE BANK,86
3782,0000058189,3,PROVIDENCE BK,PROVIDENCE BANK,7
3783,0000058191,3,COMMUNITY 1ST BK,COMMUNITY 1ST BANK,10
3784,0000058196,3,NOAH BK,NOAH BANK,5
3785,0000058206,3,TRINITY BK,TRINITY BANK,98
3786,0000058208,3,FIRST FREEDOM BK,FIRST FREEDOM BANK,110
3787,0000058210,3,BRIDGEWATER BK,BRIDGEWATER BANK,332
3788,0000058212,3,SECURITY FIRST BK,SECURITY FIRST BANK,8
3789,0000058214,3,TOWN CTR BK,TOWN CENTER BANK,24
3790,0000058218,3,FRIENDLY HILLS BK,FRIENDLY HILLS BANK,27
3791,0000058220,3,HERITAGE B&T,HERITAGE BANK & TRUST,59
3792,0000058221,3,SUTTER CMTY BK,SUTTER COMMUNITY BANK,14
3793,0000058228,3,BUSINESS FIRST BK,BUSINESS FIRST BANK,69
3794,0000058230,3,FIRST MISSOURI ST BK,FIRST MISSOURI STATE BANK OF C,84
3795,0000058231,3,OHANA PACIFIC BK,OHANA PACIFIC BANK,26
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
3796,0000058236,3,STONEBRIDGE BK,STONEBRIDGE BANK,85
3797,0000058239,3,PROVIDENCE BK,PROVIDENCE BANK,31
3798,0000058244,3,CHOICE BK,CHOICE BANK,309
3799,0000058245,3,UNION BK & TR CO,UNION BANK & TRUST COMPANY,69
3800,0000058247,3,LEGACY BK OF FL,LEGACY BANK OF FLORIDA,9
3801,0000058249,3,BANK & TC,THE BANK & TRUST OF BRYAN/COLL,192
3802,0000058255,3,RIVER B&T,RIVER BANK & TRUST,157
3803,0000058257,3,DARIEN ROWAYTON BK,DARIEN ROWAYTON BANK,99
3804,0000058261,3,PREMIER BUS BK,PREMIER BUSINESS BANK,19
3805,0000058262,3,PREFERRED CMNTY BK,PREFERRED COMMUNITY BANK,160
3806,0000058263,3,GLOBAL BK,GLOBAL BANK,3
3807,0000058264,3,SIGNATURE BK,SIGNATURE BANK,21
3808,0000058270,3,BANK OF CAPE COD,BANK OF CAPE COD,73
3809,0000058274,3,LIBERTY FIRST BK,LIBERTY FIRST BANK,67
3810,0000058278,3,GOLDEN VALLEY BK,GOLDEN VALLEY BANK,14
3811,0000058279,3,EVANSVILLE COMMERCE BK,EVANSVILLE COMMERCE BANK,129
3812,0000058281,3,AMERICAN RIVIERA BK,AMERICAN RIVIERA BANK,24
3813,0000058289,3,RIVER CITY BK,RIVER CITY BANK,63
3814,0000058291,3,SAN DIEGO PRIV BK,SAN DIEGO PRIVATE BANK,31
3815,0000058292,3,FREEDOM BK,FREEDOM BANK,26
3816,0000058296,3,AQUESTA BK,AQUESTA BANK,35
3817,0000058299,3,COLUMBUS CMNTY BK,COLUMBUS COMMUNITY BANK,82
3818,0000058301,3,CONGAREE ST BK,CONGAREE STATE BANK,32
3819,0000058302,3,FIRST NBC BK,FIRST NBC BANK,623
3820,0000058307,3,FIRST BK OF GREENWICH,THE FIRST BANK OF GREENWICH,93
3821,0000058309,3,AMERICAN MOMENTUM BK,AMERICAN MOMENTUM BANK,526
3822,0000058310,3,US METRO BK,US METRO BK,4
3823,0000058312,3,TEXAS LEADERSHIP BK,TEXAS LEADERSHIP BANK,53
3824,0000058313,3,COMMUNITY SOUTHERN BK,COMMUNITY SOUTHERN BANK,27
3825,0000058316,3,INVESTAR BK,INVESTAR BANK,833
3826,0000058321,3,1ST ENT BK,1ST ENTERPRISE BANK,16
3827,0000058322,3,RIVERBANK,RIVERBANK,14
3828,0000058324,3,LONE STAR BK,LONE STAR BANK,54
3829,0000058340,3,LOTUS BK,LOTUS BANK,3
3830,0000058341,3,MOUNTAIN PACIFIC BK,MOUNTAIN PACIFIC BANK,14
3831,0000058345,3,MARQUIS BK,MARQUIS BANK,15
3832,0000058347,3,WESTSIDE BK,WESTSIDE BANK,1
3833,0000058348,3,MILLENNIUM BK,MILLENNIUM BANK,174
3834,0000058359,3,UNITED REPUBLIC BK,UNITED REPUBLIC BANK,122
3835,0000058371,3,HYPERION BK,HYPERION BANK,20
3836,0000058372,3,SABAL PALM BK,SABAL PALM BANK,62
3837,0000058374,3,PIEDMONT BK,THE PIEDMONT BANK,20
3838,0000058377,3,CENTRAL BK,CENTRAL BANK,78
3839,0000058380,3,PRIVATE BK OF BUCKHEAD,PRIVATE BANK OF BUCKHEAD,243
3840,0000058382,3,KEYSTONE BK,KEYSTONE BANK,323
3841,0000058387,3,INSIGNIA BK,INSIGNIA BANK,115
3842,0000058390,3,GRANDPOINT BK,GRANDPOINT BANK,377
3843,0000058395,3,WYOMING ST BK,WYOMING STATE BANK,60
3844,0000058401,3,MEGA BK,MEGA BANK,15
3845,0000058402,3,METRO PHOENIX BK,METRO PHOENIX BANK,18
3846,0000058408,3,PARK STERLING BK,PARK STERLING BANK,1001
3847,0000058410,3,CROSS RIVER BK,CROSS RIVER BANK,331
3848,0000058411,3,CORNERSTONE CMNTY BK,CORNERSTONE COMMUNITY BANK,21
3849,0000058412,3,COLONIAL AMER BK,COLONIAL AMERICAN BANK,51
3850,0000058417,3,WESTBOUND BK,WESTBOUND BANK,4
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
3851,0000058421,3,FIRST CITIZENS BK OF GA,FOOTHILLS COMMUNITY BANK,21
3852,0000058423,3,COMMUNITY BK OF PLEASANT HILL,COMMUNITY BANK OF PLEASANT HIL,8
3853,0000058424,3,ALMA BK,ALMA BANK,17
3854,0000058428,3,LEWIS & CLARK BK,LEWIS & CLARK BANK,14
3855,0000058432,3,CAROLINA ALLIANCE BK,CAROLINA ALLIANCE BANK,67
3856,0000058434,3,CBANK,CBANK,11
3857,0000058438,3,SIERRA VISTA BANK,SIERRA VISTA BANK,32
3858,0000058445,3,COLUMBUS FIRST BK,COLUMBUS FIRST BANK,74
3859,0000058447,3,VISION BK TX,VISION BANK - TEXAS,11
3860,0000058454,3,TREASURE ST BK,TREASURE STATE BANK,18
3861,0000058457,3,TRISTATE CAP BK,TRISTATE CAPITAL BANK,34
3862,0000058458,3,SUMMIT B&TC,SUMMIT BANK AND TRUST,164
3863,0000058464,3,CAPITAL BK OF NJ,CAPITAL BANK OF NEW JERSEY,74
3864,0000058471,3,FIRST CHOICE BK,FIRST CHOICE BANK,1139
3865,0000058474,3,FOCUS BUS BK,FOCUS BUSINESS BANK,9
3866,0000058479,3,BANK OF CENT FL,BANK OF CENTRAL FLORIDA,78
3867,0000058481,3,FIRST BK,FIRST BANK,49
3868,0000058482,3,BANK OF MT,BANK OF MONTANA,23
3869,0000058483,3,PEGASUS BK,PEGASUS BANK,63
3870,0000058484,3,AUSTIN CTY ST BK,AUSTIN COUNTY STATE BANK,76
3871,0000058485,3,1ST CAP BK,1ST CAPITAL BANK,70
3872,0000058490,3,BENEFICIAL ST BK,BENEFICIAL STATE BANK,11
3873,0000058492,3,ATLANTIC CAP BK,ATLANTIC CAPITAL BANK,22
3874,0000058498,3,MIDCOAST COMM BK,MIDCOAST COMMUNITY BANK,25
3875,0000058500,3,COMMUNITY VALLEY BK,COMMUNITY VALLEY BANK,9
3876,0000058502,3,MILESTONE BK,MILESTONE BANK,4
3877,0000058503,3,FOLSOM LAKE BK,FOLSOM LAKE BANK,7
3878,0000058506,3,GATEWAY BK OF CENT FL,GATEWAY BK OF CENTRAL FLORIDA,27
3879,0000058508,3,FIRST FARMBANK,FIRST FARMBANK,41
3880,0000058509,3,FRONTIER BK OF TX,FRONTIER BANK OF TEXAS,68
3881,0000058511,3,PLATINUM BK,PLATINUM BANK,45
3882,0000058513,3,BANK OF PRINCETON,THE BANK OF PRINCETON,108
3883,0000058514,3,AMERICAN EAGLE BK OF CHICAGO,AMERICAN EAGLE BANK OF CHICAGO,11
3884,0000058516,3,CAROLINA PREMIER BK,CAROLINA PREMIER BANK,193
3885,0000058517,3,COMMUNITY BK,THE COMMUNITY BANK,39
3886,0000058520,3,NORTHSTAR BK,NORTHSTAR BANK,13
3887,0000058522,3,TOWN & CNTRY BK,"TOWN & COUNTRY BANK, INC.",6
3888,0000058523,3,GEORGIA PRIMARY BK,GEORGIA PRIMARY BANK,7
3889,0000058533,3,VININGS BK,VININGS BANK,20
3890,0000058537,3,FIRSTCITY BK OF CMRC,FIRSTCITY BANK OF COMMERCE,25
3891,0000058541,3,USNY BK,USNY BANK,160
3892,0000058546,3,PROBANK,PROBANK,2
3893,0000058548,3,1ST MANATEE BK,1ST MANATEE BANK,18
3894,0000058556,3,GOLD COAST BK,GOLD COAST BANK,331
3895,0000058558,3,SOUTHERN ST BK,SOUTHERN STATES BANK,46
3896,0000058560,3,PROVIDENCE BK OF TX SSB,"PROVIDENCE BANK OF TEXAS, SSB",35
3897,0000058561,3,OLDTOWN BK,OLDTOWN BK,64
3898,0000058562,3,ACCESSBANK TX,ACCESSBANK TEXAS,56
3899,0000058564,3,FLUSHING BK,FLUSHING BANK,384
3900,0000058574,3,REGAL BK,REGAL BANK,61
3901,0000058576,3,COMMUNITY 1ST BK,COMMUNITY 1ST BANK,9
3902,0000058577,3,PIONEER BK SSB,"PIONEER BANK, SSB",92
3903,0000058579,3,GOLDEN EAGLE CMNTY BK,GOLDEN EAGLE COMMUNITY BANK,29
3904,0000058580,3,BLACKRIDGEBANK,BLACKRIDGEBANK,473
3905,0000058581,3,BANK OF SAN ANTONIO,THE BANK OF SAN ANTONIO,66
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
3906,0000058584,3,AMERICAN PRIDE BK,AMERICAN PRIDE BANK,17
3907,0000058591,3,FOOTHILLS B&T,FOOTHILLS BANK & TRUST,61
3908,0000058596,3,CARTER BK & TR,CARTER BANK & TRUST,588
3909,0000058597,3,PEOPLEFIRST BK,PEOPLEFRIST BANK,16
3910,0000058599,3,STATE BK OF GA,STATE BANK OF GEORGIA,32
3911,0000058604,3,LEVEL ONE BK,LEVEL ONE BANK,348
3912,0000058608,3,PLATINUM BK,PLATINUM BANK,58
3913,0000058615,3,VICTORY BANK,THE VICTORY BANK,34
3914,0000058617,3,KEYWORTH BK,KEYWORTH BANK,17
3915,0000058619,3,MRV BKS,MRV BANKS,35
3916,0000058621,3,NUVO B&T,NUVO BANK & TRUST CO,48
3917,0000058624,3,COMMUNITY BUS BK,COMMUNITY BUSINESS BANK,37
3918,0000058626,3,BANK GEORGE,BANK OF GEORGE,3
3919,0000058629,3,ALLEGIANCE BK TX,ALLEGIANCE BANK TEXAS,316
3920,0000058630,3,BANK OF FEATHER RIVER,BANK OF FEATHER RIVER,20
3921,0000058631,3,INTEGRITY BK SSB,INTEGRITY BANK SSB,200
3922,0000058640,3,REVERE BK,REVERE BANK,222
3923,0000058641,3,SAVOY BK,SAVOY BANK,20
3924,0000058646,3,LIGHTHOUSE BK,LIGHTHOUSE BANK,15
3925,0000058647,3,FIRST FOUND BK,FIRST FOUNDATION BANK,175
3926,0000058648,3,CROSSFIRST BK,CROSSFIRST BANK,73
3927,0000058650,3,VISTABANK,VISTABANK,16
